longitude,latitude,LC,city,dataset,B2,B3,B4,B8,B11,B12,NDVI,EVI,SAVI,NDBI,elevation,slope,aspect,texture_contrast,texture_entropy
-75.59516253651859,6.24881586362801,0,Medellin,training,0.0937,0.0856,0.0991,0.1586,0.2306,0.2119,0.21231979,0.13948082421194966,0.1177906844694079,0.17278184,1503,7.478912,82.916885,31946.826388888876,4.353741458929681
-75.5944438842913,6.251780304065604,0,Medellin,training,0.0686,0.0839,0.1066,0.1874,0.2737,0.2635,0.28974533,0.1654093853590079,0.15975207679514886,0.18541749,1490,1.3153684,45.17087,79776.79464285716,4.348927936842459
-75.59794731389935,6.247109064588182,0,Medellin,training,0.0558,0.08,0.087,0.145,0.1924,0.1983,0.1677215,0.08109864803539925,0.08448458148951339,0.18307473,1517,6.758022,74.14452,113990.7986111111,4.353741458929681
-75.58725736201833,6.245941254718827,0,Medellin,training,0.134,0.1454,0.1732,0.2026,0.2164,0.1983,0.10866575,0.0867818092365257,0.07043719930970019,0.032935556,1486,2.7968638,90.0,108638.00694444442,4.353741458929681
-75.5846522476944,6.245671760133591,0,Medellin,training,0.2148,0.2172,0.2328,0.2332,0.2639,0.2573,-0.035587195,-0.03807348641381442,-0.025273803341519456,0.01955014,1477,1.8543341,-0.0,198970.49702380947,4.353741458929681
-75.58564039450692,6.249804010440541,0,Medellin,training,0.3796,0.4132,0.4612,0.4464,0.5716,0.5527,-0.015411711,-0.02559601915471124,-0.014910535264861264,0.122986265,1480,2.0755103,153.2981,198819.76091269834,4.353741458929681
-75.58698786743311,6.251870135594015,0,Medellin,training,0.0698,0.082,0.1116,0.1576,0.2207,0.2002,0.1581002,0.08719679026153344,0.08970359591057273,0.18236104,1477,2.9461823,108.33266,198862.89186507932,4.353741458929681
-75.58078949197268,6.25070232572466,0,Medellin,training,0.0664,0.0791,0.1138,0.1538,0.1818,0.1562,0.14776117,0.07419897291846968,0.07734373510702425,0.10178969,1470,3.3464723,213.84793,123122.68452380956,4.353741458929681
-75.60154057503584,6.253846429219078,0,Medellin,training,0.0868,0.1244,0.1366,0.2034,0.2404,0.2219,0.19647059,0.13784564043870062,0.11928571071247666,0.08337089,1515,4.6549487,90.0,118497.14682539682,4.34961558285492
-75.60288804796201,6.25573289131573,0,Medellin,training,0.0514,0.0634,0.0818,0.171,0.2163,0.2075,0.3528481,0.18514159458775598,0.19228701618793315,0.11308436,1516,4.1455975,26.702177,55237.90178571429,4.344802060767698
